
[MeshData]

UVêî : 915

UVî‘çÜ0 : { 0.232415, 0.403234 }
UVî‘çÜ515 : { 0.617072, 0.376021 }
UVî‘çÜ516 : { 0.219718, 0.452113 }
UVî‘çÜ517 : { 0.23697, 0.475604 }
UVî‘çÜ518 : { 0.234209, 0.451663 }
UVî‘çÜ519 : { 0.23697, 0.475604 }
UVî‘çÜ520 : { 0.219718, 0.452113 }
UVî‘çÜ521 : { 0.224666, 0.476237 }
UVî‘çÜ522 : { 0.253155, 0.228315 }
UVî‘çÜ523 : { 0.326248, 0.308672 }
UVî‘çÜ524 : { 0.348837, 0.247358 }
UVî‘çÜ525 : { 0.326248, 0.308672 }
UVî‘çÜ526 : { 0.253155, 0.228315 }
UVî‘çÜ527 : { 0.247082, 0.302339 }
UVî‘çÜ528 : { 0.507391, 0.482005 }
UVî‘çÜ529 : { 0.456679, 0.507438 }
UVî‘çÜ530 : { 0.508184, 0.503291 }
UVî‘çÜ531 : { 0.456679, 0.507438 }
UVî‘çÜ532 : { 0.507391, 0.482005 }
UVî‘çÜ533 : { 0.445159, 0.490579 }
UVî‘çÜ534 : { 0.654027, 0.078907 }
UVî‘çÜ535 : { 0.678807, 0.133756 }
UVî‘çÜ536 : { 0.727622, 0.114944 }
UVî‘çÜ537 : { 0.727622, 0.114944 }
UVî‘çÜ538 : { 0.698851, 0.0499698 }
UVî‘çÜ539 : { 0.654027, 0.078907 }
UVî‘çÜ540 : { 0.621775, 0.521316 }
UVî‘çÜ541 : { 0.629763, 0.509659 }
UVî‘çÜ542 : { 0.608156, 0.50544 }
UVî‘çÜ543 : { 0.608156, 0.50544 }
UVî‘çÜ544 : { 0.608064, 0.518423 }
UVî‘çÜ545 : { 0.621775, 0.521316 }
UVî‘çÜ546 : { 0.796795, 0.539165 }
UVî‘çÜ547 : { 0.842145, 0.574829 }
UVî‘çÜ548 : { 0.848181, 0.537244 }
UVî‘çÜ549 : { 0.842145, 0.574829 }
UVî‘çÜ550 : { 0.796795, 0.539165 }
UVî‘çÜ551 : { 0.797215, 0.575252 }
UVî‘çÜ552 : { 0.367174, 0.421222 }
UVî‘çÜ553 : { 0.347575, 0.457118 }
UVî‘çÜ554 : { 0.36934, 0.453534 }
UVî‘çÜ555 : { 0.347575, 0.457118 }
UVî‘çÜ556 : { 0.367174, 0.421222 }
UVî‘çÜ557 : { 0.339692, 0.423456 }
UVî‘çÜ558 : { 0.864881, 0.535032 }
UVî‘çÜ559 : { 0.847286, 0.474462 }
UVî‘çÜ560 : { 0.848181, 0.537244 }
UVî‘çÜ561 : { 0.847286, 0.474462 }
UVî‘çÜ562 : { 0.864881, 0.535032 }
UVî‘çÜ563 : { 0.869139, 0.464917 }
UVî‘çÜ564 : { 0.842145, 0.574829 }
UVî‘çÜ565 : { 0.860703, 0.574332 }
UVî‘çÜ566 : { 0.848181, 0.537244 }
UVî‘çÜ567 : { 0.848181, 0.537244 }
UVî‘çÜ568 : { 0.860703, 0.574332 }
UVî‘çÜ569 : { 0.864881, 0.535032 }
UVî‘çÜ570 : { 0.872685, 0.655857 }
UVî‘çÜ571 : { 0.842145, 0.574829 }
UVî‘çÜ572 : { 0.820829, 0.64009 }
UVî‘çÜ573 : { 0.842145, 0.574829 }
UVî‘çÜ574 : { 0.872685, 0.655857 }
UVî‘çÜ575 : { 0.860703, 0.574332 }
UVî‘çÜ576 : { 0.146656, 0.47491 }
UVî‘çÜ577 : { 0.127754, 0.534771 }
UVî‘çÜ578 : { 0.145014, 0.537677 }
UVî‘çÜ579 : { 0.127754, 0.534771 }
UVî‘çÜ580 : { 0.146656, 0.47491 }
UVî‘çÜ581 : { 0.124672, 0.46572 }
UVî‘çÜ582 : { 0.610748, 0.403923 }
UVî‘çÜ583 : { 0.657015, 0.42343 }
UVî‘çÜ584 : { 0.658991, 0.400976 }
UVî‘çÜ585 : { 0.657015, 0.42343 }
UVî‘çÜ586 : { 0.610748, 0.403923 }
UVî‘çÜ587 : { 0.611265, 0.42537 }
UVî‘çÜ588 : { 0.804941, 0.301559 }
UVî‘çÜ589 : { 0.82949, 0.381138 }
UVî‘çÜ590 : { 0.868381, 0.366875 }
UVî‘çÜ591 : { 0.868381, 0.366875 }
UVî‘çÜ592 : { 0.846904, 0.285442 }
UVî‘çÜ593 : { 0.804941, 0.301559 }
UVî‘çÜ594 : { 0.846904, 0.285442 }
UVî‘çÜ595 : { 0.740464, 0.229286 }
UVî‘çÜ596 : { 0.804941, 0.301559 }
UVî‘çÜ597 : { 0.740464, 0.229286 }
UVî‘çÜ598 : { 0.846904, 0.285442 }
UVî‘çÜ599 : { 0.845011, 0.186309 }
UVî‘çÜ600 : { 0.770328, 0.722997 }
UVî‘çÜ601 : { 0.765468, 0.743058 }
UVî‘çÜ602 : { 0.779877, 0.727624 }
UVî‘çÜ603 : { 0.765468, 0.743058 }
UVî‘çÜ604 : { 0.770328, 0.722997 }
UVî‘çÜ605 : { 0.760472, 0.740592 }
UVî‘çÜ606 : { 0.779877, 0.727624 }
UVî‘çÜ607 : { 0.800014, 0.735601 }
UVî‘çÜ608 : { 0.792299, 0.711682 }
UVî‘çÜ609 : { 0.81917, 0.721812 }
UVî‘çÜ610 : { 0.792299, 0.711682 }
UVî‘çÜ611 : { 0.800014, 0.735601 }
UVî‘çÜ612 : { 0.847286, 0.474462 }
UVî‘çÜ613 : { 0.869139, 0.464917 }
UVî‘çÜ614 : { 0.842148, 0.434328 }
UVî‘çÜ615 : { 0.869139, 0.464917 }
UVî‘çÜ616 : { 0.872432, 0.423582 }
UVî‘çÜ617 : { 0.842148, 0.434328 }
UVî‘çÜ618 : { 0.228058, 0.743221 }
UVî‘çÜ619 : { 0.216514, 0.748389 }
UVî‘çÜ620 : { 0.244053, 0.759142 }
UVî‘çÜ621 : { 0.326248, 0.308672 }
UVî‘çÜ622 : { 0.247082, 0.302339 }
UVî‘çÜ623 : { 0.316054, 0.345668 }
UVî‘çÜ624 : { 0.247082, 0.302339 }
UVî‘çÜ625 : { 0.239519, 0.340339 }
UVî‘çÜ626 : { 0.316054, 0.345668 }
UVî‘çÜ627 : { 0.239519, 0.340339 }
UVî‘çÜ628 : { 0.307971, 0.383404 }
UVî‘çÜ629 : { 0.316054, 0.345668 }
UVî‘çÜ630 : { 0.307971, 0.383404 }
UVî‘çÜ631 : { 0.239519, 0.340339 }
UVî‘çÜ632 : { 0.233518, 0.378579 }
UVî‘çÜ633 : { 0.301327, 0.452954 }
UVî‘çÜ634 : { 0.234026, 0.478705 }
UVî‘çÜ635 : { 0.300219, 0.471597 }
UVî‘çÜ636 : { 0.234026, 0.478705 }
UVî‘çÜ637 : { 0.301327, 0.452954 }
UVî‘çÜ638 : { 0.236777, 0.453631 }
UVî‘çÜ639 : { 0.749455, 0.75894 }
UVî‘çÜ640 : { 0.765468, 0.743058 }
UVî‘çÜ641 : { 0.760472, 0.740592 }
UVî‘çÜ642 : { 0.640792, 0.48948 }
UVî‘çÜ643 : { 0.608597, 0.486504 }
UVî‘çÜ644 : { 0.629763, 0.509659 }
UVî‘çÜ645 : { 0.629763, 0.509659 }
UVî‘çÜ646 : { 0.608597, 0.486504 }
UVî‘çÜ647 : { 0.608156, 0.50544 }
UVî‘çÜ648 : { 0.584823, 0.531168 }
UVî‘çÜ649 : { 0.514362, 0.538719 }
UVî‘çÜ650 : { 0.566777, 0.558452 }
UVî‘çÜ651 : { 0.514362, 0.538719 }
UVî‘çÜ652 : { 0.584823, 0.531168 }
UVî‘çÜ653 : { 0.511829, 0.516382 }
UVî‘çÜ654 : { 0.779877, 0.727624 }
UVî‘çÜ655 : { 0.778811, 0.705454 }
UVî‘çÜ656 : { 0.770328, 0.722997 }
UVî‘çÜ657 : { 0.778811, 0.705454 }
UVî‘çÜ658 : { 0.779877, 0.727624 }
UVî‘çÜ659 : { 0.792299, 0.711682 }
UVî‘çÜ660 : { 0.16497, 0.383141 }
UVî‘çÜ661 : { 0.125353, 0.425331 }
UVî‘çÜ662 : { 0.151872, 0.435317 }
UVî‘çÜ663 : { 0.125353, 0.425331 }
UVî‘çÜ664 : { 0.16497, 0.383141 }
UVî‘çÜ665 : { 0.129521, 0.371422 }
UVî‘çÜ666 : { 0.796795, 0.539165 }
UVî‘çÜ667 : { 0.847286, 0.474462 }
UVî‘çÜ668 : { 0.786377, 0.47549 }
UVî‘çÜ669 : { 0.847286, 0.474462 }
UVî‘çÜ670 : { 0.796795, 0.539165 }
UVî‘çÜ671 : { 0.848181, 0.537244 }
UVî‘çÜ672 : { 0.717107, 0.508611 }
UVî‘çÜ673 : { 0.701368, 0.507029 }
UVî‘çÜ674 : { 0.704385, 0.520946 }
UVî‘çÜ675 : { 0.274078, 0.114724 }
UVî‘çÜ676 : { 0.241868, 0.170033 }
UVî‘çÜ677 : { 0.269119, 0.184338 }
UVî‘çÜ678 : { 0.842148, 0.434328 }
UVî‘çÜ679 : { 0.786377, 0.47549 }
UVî‘çÜ680 : { 0.847286, 0.474462 }
UVî‘çÜ681 : { 0.786377, 0.47549 }
UVî‘çÜ682 : { 0.842148, 0.434328 }
UVî‘çÜ683 : { 0.774949, 0.439701 }
UVî‘çÜ684 : { 0.379871, 0.508243 }
UVî‘çÜ685 : { 0.373094, 0.511534 }
UVî‘çÜ686 : { 0.384744, 0.524916 }
UVî‘çÜ687 : { 0.653549, 0.445345 }
UVî‘çÜ688 : { 0.610655, 0.446806 }
UVî‘çÜ689 : { 0.647961, 0.46692 }
UVî‘çÜ690 : { 0.610655, 0.446806 }
UVî‘çÜ691 : { 0.609491, 0.467989 }
UVî‘çÜ692 : { 0.647961, 0.46692 }
UVî‘çÜ693 : { 0.654946, 0.306185 }
UVî‘çÜ694 : { 0.606036, 0.349872 }
UVî‘çÜ695 : { 0.658157, 0.343856 }
UVî‘çÜ696 : { 0.606036, 0.349872 }
UVî‘çÜ697 : { 0.654946, 0.306185 }
UVî‘çÜ698 : { 0.606929, 0.310882 }
UVî‘çÜ699 : { 0.355151, 0.478126 }
UVî‘çÜ700 : { 0.364428, 0.497519 }
UVî‘çÜ701 : { 0.375012, 0.491378 }
UVî‘çÜ702 : { 0.355151, 0.478126 }
UVî‘çÜ703 : { 0.375012, 0.491378 }
UVî‘çÜ704 : { 0.37167, 0.472744 }
UVî‘çÜ705 : { 0.756259, 0.389804 }
UVî‘çÜ706 : { 0.739843, 0.357096 }
UVî‘çÜ707 : { 0.746714, 0.345333 }
UVî‘çÜ708 : { 0.746714, 0.345333 }
UVî‘çÜ709 : { 0.739843, 0.357096 }
UVî‘çÜ710 : { 0.735141, 0.299235 }
UVî‘çÜ711 : { 0.233068, 0.740757 }
UVî‘çÜ712 : { 0.228058, 0.743221 }
UVî‘çÜ713 : { 0.244053, 0.759142 }
UVî‘çÜ714 : { 0.772963, 0.512108 }
UVî‘çÜ715 : { 0.773201, 0.534657 }
UVî‘çÜ716 : { 0.771329, 0.512179 }
UVî‘çÜ717 : { 0.768437, 0.464676 }
UVî‘çÜ718 : { 0.767, 0.489854 }
UVî‘çÜ719 : { 0.762461, 0.464852 }
UVî‘çÜ720 : { 0.767, 0.489854 }
UVî‘çÜ721 : { 0.768437, 0.464676 }
UVî‘çÜ722 : { 0.771339, 0.489292 }
UVî‘çÜ723 : { 0.228058, 0.743221 }
UVî‘çÜ724 : { 0.223112, 0.723144 }
UVî‘çÜ725 : { 0.213586, 0.727726 }
UVî‘çÜ726 : { 0.223112, 0.723144 }
UVî‘çÜ727 : { 0.228058, 0.743221 }
UVî‘çÜ728 : { 0.233068, 0.740757 }
UVî‘çÜ729 : { 0.756259, 0.389804 }
UVî‘çÜ730 : { 0.765243, 0.4396 }
UVî‘çÜ731 : { 0.756999, 0.439813 }
UVî‘çÜ732 : { 0.213586, 0.727726 }
UVî‘çÜ733 : { 0.214444, 0.705558 }
UVî‘çÜ734 : { 0.20099, 0.711684 }
UVî‘çÜ735 : { 0.214444, 0.705558 }
UVî‘çÜ736 : { 0.213586, 0.727726 }
UVî‘çÜ737 : { 0.223112, 0.723144 }
UVî‘çÜ738 : { 0.762461, 0.464852 }
UVî‘çÜ739 : { 0.765243, 0.4396 }
UVî‘çÜ740 : { 0.768437, 0.464676 }
UVî‘çÜ741 : { 0.765243, 0.4396 }
UVî‘çÜ742 : { 0.762461, 0.464852 }
UVî‘çÜ743 : { 0.756999, 0.439813 }
UVî‘çÜ744 : { 0.269119, 0.184338 }
UVî‘çÜ745 : { 0.218925, 0.214826 }
UVî‘çÜ746 : { 0.263831, 0.229039 }
UVî‘çÜ747 : { 0.218925, 0.214826 }
UVî‘çÜ748 : { 0.269119, 0.184338 }
UVî‘çÜ749 : { 0.241868, 0.170033 }
UVî‘çÜ750 : { 0.190217, 0.694156 }
UVî‘çÜ751 : { 0.214444, 0.705558 }
UVî‘çÜ752 : { 0.207433, 0.687262 }
UVî‘çÜ753 : { 0.214444, 0.705558 }
UVî‘çÜ754 : { 0.190217, 0.694156 }
UVî‘çÜ755 : { 0.20099, 0.711684 }
UVî‘çÜ756 : { 0.190129, 0.300261 }
UVî‘çÜ757 : { 0.263831, 0.229039 }
UVî‘çÜ758 : { 0.218925, 0.214826 }
UVî‘çÜ759 : { 0.263831, 0.229039 }
UVî‘çÜ760 : { 0.190129, 0.300261 }
UVî‘çÜ761 : { 0.248528, 0.303532 }
UVî‘çÜ762 : { 0.772963, 0.512108 }
UVî‘çÜ763 : { 0.767, 0.489854 }
UVî‘çÜ764 : { 0.771339, 0.489292 }
UVî‘çÜ765 : { 0.767, 0.489854 }
UVî‘çÜ766 : { 0.772963, 0.512108 }
UVî‘çÜ767 : { 0.771329, 0.512179 }
UVî‘çÜ768 : { 0.609281, 0.382607 }
UVî‘çÜ769 : { 0.658991, 0.400976 }
UVî‘çÜ770 : { 0.65946, 0.378254 }
UVî‘çÜ771 : { 0.658991, 0.400976 }
UVî‘çÜ772 : { 0.609281, 0.382607 }
UVî‘çÜ773 : { 0.610748, 0.403923 }
UVî‘çÜ774 : { 0.149358, 0.640591 }
UVî‘çÜ775 : { 0.1562, 0.70413 }
UVî‘çÜ776 : { 0.171443, 0.640264 }
UVî‘çÜ777 : { 0.190217, 0.694156 }
UVî‘çÜ778 : { 0.171443, 0.640264 }
UVî‘çÜ779 : { 0.1562, 0.70413 }
UVî‘çÜ780 : { 0.177776, 0.341644 }
UVî‘çÜ781 : { 0.232855, 0.390746 }
UVî‘çÜ782 : { 0.24142, 0.348667 }
UVî‘çÜ783 : { 0.232855, 0.390746 }
UVî‘çÜ784 : { 0.177776, 0.341644 }
UVî‘çÜ785 : { 0.16497, 0.383141 }
UVî‘çÜ786 : { 0.740464, 0.229286 }
UVî‘çÜ787 : { 0.845011, 0.186309 }
UVî‘çÜ788 : { 0.723846, 0.188225 }
UVî‘çÜ789 : { 0.845011, 0.186309 }
UVî‘çÜ790 : { 0.810089, 0.149474 }
UVî‘çÜ791 : { 0.723846, 0.188225 }
UVî‘çÜ792 : { 0.16497, 0.383141 }
UVî‘çÜ793 : { 0.219252, 0.441868 }
UVî‘çÜ794 : { 0.232855, 0.390746 }
UVî‘çÜ795 : { 0.219252, 0.441868 }
UVî‘çÜ796 : { 0.16497, 0.383141 }
UVî‘çÜ797 : { 0.151872, 0.435317 }
UVî‘çÜ798 : { 0.146656, 0.47491 }
UVî‘çÜ799 : { 0.196877, 0.540094 }
UVî‘çÜ800 : { 0.207622, 0.476651 }
UVî‘çÜ801 : { 0.196877, 0.540094 }
UVî‘çÜ802 : { 0.146656, 0.47491 }
UVî‘çÜ803 : { 0.145014, 0.537677 }
UVî‘çÜ804 : { 0.151872, 0.435317 }
UVî‘çÜ805 : { 0.207622, 0.476651 }
UVî‘çÜ806 : { 0.219252, 0.441868 }
UVî‘çÜ807 : { 0.207622, 0.476651 }
UVî‘çÜ808 : { 0.151872, 0.435317 }
UVî‘çÜ809 : { 0.146656, 0.47491 }
UVî‘çÜ810 : { 0.609491, 0.467989 }
UVî‘çÜ811 : { 0.640792, 0.48948 }
UVî‘çÜ812 : { 0.647961, 0.46692 }
UVî‘çÜ813 : { 0.640792, 0.48948 }
UVî‘çÜ814 : { 0.609491, 0.467989 }
UVî‘çÜ815 : { 0.608597, 0.486504 }
UVî‘çÜ816 : { 0.150693, 0.57518 }
UVî‘çÜ817 : { 0.149358, 0.640591 }
UVî‘çÜ818 : { 0.171443, 0.640264 }
UVî‘çÜ819 : { 0.149358, 0.640591 }
UVî‘çÜ820 : { 0.150693, 0.57518 }
UVî‘çÜ821 : { 0.131401, 0.572019 }
UVî‘çÜ822 : { 0.611265, 0.42537 }
UVî‘çÜ823 : { 0.653549, 0.445345 }
UVî‘çÜ824 : { 0.657015, 0.42343 }
UVî‘çÜ825 : { 0.653549, 0.445345 }
UVî‘çÜ826 : { 0.611265, 0.42537 }
UVî‘çÜ827 : { 0.610655, 0.446806 }
UVî‘çÜ828 : { 0.649193, 0.24525 }
UVî‘çÜ829 : { 0.606929, 0.310882 }
UVî‘çÜ830 : { 0.654946, 0.306185 }
UVî‘çÜ831 : { 0.606929, 0.310882 }
UVî‘çÜ832 : { 0.649193, 0.24525 }
UVî‘çÜ833 : { 0.601651, 0.23948 }
UVî‘çÜ834 : { 0.196301, 0.57594 }
UVî‘çÜ835 : { 0.171443, 0.640264 }
UVî‘çÜ836 : { 0.20664, 0.633267 }
UVî‘çÜ837 : { 0.171443, 0.640264 }
UVî‘çÜ838 : { 0.196301, 0.57594 }
UVî‘çÜ839 : { 0.150693, 0.57518 }
UVî‘çÜ840 : { 0.218957, 0.668669 }
UVî‘çÜ841 : { 0.218115, 0.687696 }
UVî‘çÜ842 : { 0.228461, 0.687423 }
UVî‘çÜ843 : { 0.218115, 0.687696 }
UVî‘çÜ844 : { 0.218957, 0.668669 }
UVî‘çÜ845 : { 0.205225, 0.669159 }
UVî‘çÜ846 : { 0.658157, 0.343856 }
UVî‘çÜ847 : { 0.606036, 0.349872 }
UVî‘çÜ848 : { 0.65946, 0.378254 }
UVî‘çÜ849 : { 0.606036, 0.349872 }
UVî‘çÜ850 : { 0.609281, 0.382607 }
UVî‘çÜ851 : { 0.65946, 0.378254 }
UVî‘çÜ852 : { 0.72357, 0.230037 }
UVî‘çÜ853 : { 0.735141, 0.299235 }
UVî‘çÜ854 : { 0.754292, 0.217796 }
UVî‘çÜ855 : { 0.762637, 0.386141 }
UVî‘çÜ856 : { 0.774949, 0.439701 }
UVî‘çÜ857 : { 0.82949, 0.381138 }
UVî‘çÜ858 : { 0.240092, 0.494525 }
UVî‘çÜ859 : { 0.231418, 0.495373 }
UVî‘çÜ860 : { 0.242816, 0.513262 }
UVî‘çÜ861 : { 0.775604, 0.687222 }
UVî‘çÜ862 : { 0.788458, 0.668722 }
UVî‘çÜ863 : { 0.774755, 0.668175 }
UVî‘çÜ864 : { 0.775604, 0.687222 }
UVî‘çÜ865 : { 0.774755, 0.668175 }
UVî‘çÜ866 : { 0.765272, 0.686955 }
UVî‘çÜ867 : { 0.621775, 0.521316 }
UVî‘çÜ868 : { 0.608064, 0.518423 }
UVî‘çÜ869 : { 0.6098, 0.530876 }
UVî‘çÜ870 : { 0.356184, 0.193945 }
UVî‘çÜ871 : { 0.343206, 0.234483 }
UVî‘çÜ872 : { 0.384465, 0.197867 }
UVî‘çÜ873 : { 0.384465, 0.197867 }
UVî‘çÜ874 : { 0.343206, 0.234483 }
UVî‘çÜ875 : { 0.38109, 0.238778 }
UVî‘çÜ876 : { 0.706319, 0.187523 }
UVî‘çÜ877 : { 0.754292, 0.217796 }
UVî‘çÜ878 : { 0.702306, 0.187725 }
UVî‘çÜ879 : { 0.754292, 0.217796 }
UVî‘çÜ880 : { 0.706319, 0.187523 }
UVî‘çÜ881 : { 0.72357, 0.230037 }
UVî‘çÜ882 : { 0.295778, 0.532034 }
UVî‘çÜ883 : { 0.280135, 0.535082 }
UVî‘çÜ884 : { 0.293636, 0.544798 }
UVî‘çÜ885 : { 0.601651, 0.23948 }
UVî‘çÜ886 : { 0.640016, 0.196405 }
UVî‘çÜ887 : { 0.595097, 0.198805 }
UVî‘çÜ888 : { 0.640016, 0.196405 }
UVî‘çÜ889 : { 0.601651, 0.23948 }
UVî‘çÜ890 : { 0.649193, 0.24525 }
UVî‘çÜ891 : { 0.82949, 0.381138 }
UVî‘çÜ892 : { 0.774949, 0.439701 }
UVî‘çÜ893 : { 0.842148, 0.434328 }
UVî‘çÜ894 : { 0.706319, 0.187523 }
UVî‘çÜ895 : { 0.702306, 0.187725 }
UVî‘çÜ896 : { 0.727622, 0.114944 }
UVî‘çÜ897 : { 0.802756, 0.69431 }
UVî‘çÜ898 : { 0.81917, 0.721812 }
UVî‘çÜ899 : { 0.83696, 0.705448 }
UVî‘çÜ900 : { 0.81917, 0.721812 }
UVî‘çÜ901 : { 0.802756, 0.69431 }
UVî‘çÜ902 : { 0.792299, 0.711682 }
UVî‘çÜ903 : { 0.370264, 0.135255 }
UVî‘çÜ904 : { 0.384465, 0.197867 }
UVî‘çÜ905 : { 0.390658, 0.130141 }
UVî‘çÜ906 : { 0.384465, 0.197867 }
UVî‘çÜ907 : { 0.370264, 0.135255 }
UVî‘çÜ908 : { 0.356184, 0.193945 }
UVî‘çÜ909 : { 0.595097, 0.198805 }
UVî‘çÜ910 : { 0.625969, 0.138234 }
UVî‘çÜ911 : { 0.583985, 0.136848 }
UVî‘çÜ912 : { 0.625969, 0.138234 }
UVî‘çÜ913 : { 0.595097, 0.198805 }
UVî‘çÜ914 : { 0.640016, 0.196405 }
